'y-axis saved as y
'x,216-1hr_Gd-Ru-Ge.xy,Ycalc,Diff
75.90658,272,294.205733,-22.2057327
75.91689,281,294.386927,-13.3869269
75.92719,277,294.619878,-17.6198782
75.9375,277,294.868025,-17.8680252
75.94781,304,295.097526,8.90247381
75.95812,272,295.281958,-23.2819577
75.96843,302,295.405291,6.59470852
75.97873,328,295.463476,32.5365239
75.98904,301,295.464084,5.53591649
75.99935,273,295.423569,-22.4235687
76.00966,273,295.36403,-22.3640296
76.01996,313,295.309564,17.6904363
76.03027,294,295.283179,-1.28317911
76.04058,286,295.305333,-9.30533335
76.05089,276,295.392892,-19.3928918
76.0612,272,295.559137,-23.559137
76.0715,286,295.813859,-9.8138589
76.08181,306,296.165004,9.83499582
76.09212,288,296.617779,-8.61777934
76.10243,310,297.176087,12.8239133
76.11274,284,297.842763,-13.8427633
76.12304,310,298.619137,11.3808631
76.13335,282,299.508458,-17.5084581
76.14366,302,300.511621,1.48837888
76.15397,310,301.630302,8.36969807
76.16428,325,302.866464,22.133536
76.17458,290,304.221181,-14.2211811
76.18489,293,305.700235,-12.700235
76.1952,297,307.306418,-10.3064177
76.20551,291,309.044931,-18.0449307
76.21582,298,310.922397,-12.9223969
76.22612,299,312.945143,-13.945143
76.23643,316,315.127628,0.872372462
76.24674,340,317.48114,22.5188601
76.25705,305,320.022179,-15.0221791
76.26735,304,322.768596,-18.7685959
76.27766,379,325.751551,53.2484486
76.28797,324,329.00084,-5.00084011
76.29828,314,332.559087,-18.5590872
76.30859,367,336.47229,30.5277098
76.31889,383,340.801021,42.1989789
76.3292,375,345.631218,29.368782
76.33951,330,351.053865,-21.0538648
76.34982,350,357.205738,-7.20573764
76.36013,345,364.181331,-19.1813307
76.37043,360,372.156177,-12.1561767
76.38074,353,381.333653,-28.3336534
76.39105,382,391.919892,-9.91989203
76.40136,384,404.156759,-20.1567588
76.41167,413,418.298136,-5.29813633
76.42197,419,434.589931,-15.5899309
76.43228,423,453.346277,-30.3462772
76.44259,478,474.82249,3.17750998
76.4529,480,499.268729,-19.2687294
76.4632,540,526.868096,13.1319041
76.47351,600,557.825934,42.1740662
76.48382,705,592.180091,112.819909
76.49413,734,629.866525,104.133475
76.50444,799,670.642447,128.357553
76.51474,848,713.974235,134.025765
76.52505,912,759.122995,152.877005
76.53536,962,804.79675,157.20325
76.54567,916,849.244835,66.7551652
76.55598,881,890.217633,-9.21763301
76.56628,865,925.079945,-60.0799454
76.57659,793,951.273861,-158.273861
76.5869,792,966.613349,-174.613349
76.59721,817,969.947352,-152.947352
76.60752,835,961.446664,-126.446664
76.61782,880,942.594805,-62.594805
76.62813,843,915.729668,-72.7296682
76.63844,912,883.626822,28.3731779
76.64875,911,848.949551,62.0504492
76.65905,888,813.990557,74.009443
76.66936,876,780.417515,95.5824853
76.67967,774,749.490651,24.5093486
76.68998,823,721.999142,101.000858
76.70029,726,698.382748,27.6172515
76.71059,727,678.824461,48.1755394
76.7209,669,663.235654,5.76434647
76.73121,689,651.405936,37.5940639
76.74152,749,642.94754,106.05246
76.75183,693,637.331323,55.6686775
76.76213,693,633.903032,59.0969677
76.77244,677,631.892516,45.1074843
76.78275,612,630.465215,-18.4652155
76.79306,645,628.760355,16.239645
76.80337,574,625.966659,-51.9666588
76.81367,600,621.410228,-21.4102284
76.82398,601,614.610413,-13.6104129
76.83429,605,605.355111,-0.355111054
76.8446,570,593.691334,-23.6913343
76.85491,580,579.89091,0.109090228
76.86521,571,564.396972,6.60302765
76.87552,650,547.681838,102.318162
76.88583,507,530.26763,-23.26763
76.89614,542,512.616349,29.3836514
76.90644,489,495.133353,-6.13335326
76.91675,471,478.090966,-7.09096644
76.92706,424,461.734321,-37.7343212
76.93737,431,446.223082,-15.2230823
76.94768,348,431.660671,-83.6606708
76.95798,352,418.118483,-66.118483
76.96829,378,405.594397,-27.5943971
76.9786,392,394.098498,-2.09849802
76.98891,347,383.611128,-36.6111278
76.99922,326,374.093246,-48.0932463
77.00952,302,365.504022,-63.5040217
77.01983,336,357.770396,-21.7703959
77.03014,334,350.839394,-16.8393938
77.04045,283,344.646452,-61.6464521
77.05076,338,339.126065,-1.12606499
77.06106,344,334.217851,9.78214913
77.07137,349,329.849553,19.1504465
77.08168,353,325.966338,27.0336617
77.09199,353,322.512134,30.4878662
77.10229,365,319.437944,45.5620558
77.1126,310,316.690664,-6.69066387
77.12291,355,314.230861,40.7691386
77.13322,336,312.016236,23.9837636
77.14353,376,309.976808,66.0231922
77.15383,298,308.178339,-10.1783391
77.16414,303,306.53125,-3.53125028
77.17445,334,305.022708,28.9772922
77.18476,268,303.633463,-35.6334627
77.19507,306,302.346919,3.65308078
77.20537,273,301.1499,-28.1498998
77.21568,283,300.027797,-17.027797
77.22599,283,298.971191,-15.971191
77.2363,278,297.970917,-19.9709173
77.24661,270,297.019046,-27.0190461
77.25691,295,296.109562,-1.10956168
77.26722,294,295.234744,-1.23474444
77.27753,326,294.390299,31.6097008
77.28784,315,293.571713,21.4282868
77.29814,299,292.775826,6.22417377
77.30845,300,291.997711,8.00228886
77.31876,315,291.236133,23.7638665
77.32907,275,290.486759,-15.4867588
77.33938,293,289.74837,3.2516304
77.34968,299,289.019877,9.98012272
77.35999,301,288.298397,12.7016026
77.3703,275,287.583439,-12.5834388
77.38061,293,286.874056,6.12594359
77.39092,303,286.169534,16.8304661
77.40122,313,285.470035,27.529965
77.41153,315,284.773881,30.226119
77.42184,264,284.081587,-20.0815868
77.43215,274,283.393134,-9.39313412
77.44246,282,282.708632,-0.708631739
77.45276,273,282.028955,-9.02895512
77.46307,305,281.353104,23.6468957
77.47338,271,280.682139,-9.68213885
77.48369,288,280.016526,7.983474
77.49399,280,279.357428,0.642571901
77.5043,321,278.704144,42.2958558
77.51461,268,278.05793,-10.0579296
77.52492,266,277.419429,-11.4194293
77.53523,300,276.789311,23.2106892
77.54553,264,276.168854,-12.1688537
77.55584,288,275.557547,12.442453
77.56615,264,274.95669,-10.9566905
77.57646,273,274.366975,-1.36697468
77.58677,273,273.789081,-0.78908096
77.59707,290,273.224217,16.7757828
77.60738,284,272.671933,11.328067
77.61769,278,272.133383,5.86661733
77.628,278,271.609234,6.39076595
77.63831,269,271.100039,-2.1000392
77.64861,276,270.60677,5.39323027
77.65892,285,270.128955,14.8710445
77.66923,284,269.669484,14.3305161
77.67954,240,269.224836,-29.2248361
77.68985,258,268.797313,-10.7973127
77.70015,275,268.387595,6.61240515
77.71046,289,267.995125,21.0048753
77.72077,263,267.620488,-4.62048814
77.73108,257,267.263806,-10.263806
77.74138,280,266.925459,13.0745413
77.75169,286,266.604789,19.3952108
77.762,223,266.302073,-43.3020725
77.77231,242,266.017184,-24.017184
77.78262,298,265.749937,32.2500628
77.79292,281,265.500317,15.4996826
77.80323,288,265.267531,22.7324694
77.81354,290,265.051457,24.948543
77.82385,262,264.851667,-2.85166698
77.83416,242,264.667673,-22.667673
77.84446,269,264.499088,4.50091226
77.85477,267,264.344986,2.65501409
77.86508,257,264.214621,-7.21462081
77.87539,243,264.093624,-21.0936242
77.8857,238,263.979418,-25.9794183
77.896,253,263.877069,-10.8770693
77.90631,272,263.785545,8.21445492
77.91662,281,263.893889,17.106111
77.92693,281,263.822466,17.1775336
77.93723,257,263.758723,-6.75872333
77.94754,249,263.70216,-14.7021598
77.95785,264,263.651851,0.348148551
77.96816,276,263.606789,12.3932109
77.97847,266,263.565949,2.43405117
77.98877,269,263.528332,5.47166759
77.99908,262,263.492829,-1.49282936
78.00939,263,263.45844,-0.458439912
78.0197,249,263.424133,-14.4241327
78.03001,276,263.388888,12.6111117
78.04031,268,263.351742,4.64825764
78.05062,263,263.311798,-0.311797585
78.06093,262,263.262319,-1.26231913
78.07124,265,263.213441,1.78655906
78.08155,278,263.159087,14.8409131
78.09185,248,263.098336,-15.0983357
78.10216,261,263.030306,-2.03030639
78.11247,250,262.954351,-12.9543506
78.12278,280,262.86983,17.1301702
78.13308,233,262.77627,-29.7762702
78.14339,262,262.672996,-0.672995692
78.1537,244,262.559673,-18.559673
78.16401,264,262.435961,1.56403874
78.17432,267,262.301599,4.69840109
78.18462,267,262.15655,4.84345029
78.19493,260,262.000429,-2.00042947
78.20524,257,261.833347,-4.83334661
78.21555,258,261.655349,-3.65534865
78.22586,270,261.466554,8.53344623
78.23616,271,261.267345,9.73265541
78.24647,281,261.057581,19.9424185
78.25678,247,260.837755,-13.8377554
78.26709,237,260.608221,-23.6082209
78.2774,270,260.369379,9.63062113
78.2877,273,260.121915,12.8780852
78.29801,258,259.865825,-1.86582533
78.30832,240,259.601853,-19.6018535
78.31863,243,259.330532,-16.330532
78.32893,258,259.052688,-1.05268764
78.33924,266,258.768352,7.23164771
78.34955,279,258.478376,20.5216237
78.35986,263,258.183352,4.81664776
78.37017,241,257.883873,-16.8838734
78.38047,264,257.580784,6.41921572
78.39078,277,257.274227,19.7257729
78.40109,241,256.96529,-15.9652898
78.4114,284,256.654393,27.3456072
78.42171,266,256.342154,9.65784615
78.43201,241,256.029492,-15.0294923
78.44232,280,255.716414,24.2835862
78.45263,247,255.40383,-8.40383018
78.46294,263,255.092345,7.9076545
78.47325,262,254.779902,7.2200983
78.48355,288,254.472709,33.5272911
78.49386,241,254.168093,-13.1680934
78.50417,239,253.866935,-14.8669349
78.51448,260,253.569807,6.43019322
78.52479,241,253.277276,-12.2772764
78.53509,284,252.990181,31.009819
78.5454,266,252.708518,13.2914816
78.55571,243,252.433121,-9.43312107
78.56602,259,252.164537,6.83546312
78.57632,266,251.903562,14.0964383
78.58663,239,251.650235,-12.6502349
78.59694,275,251.405364,23.5946363
78.60725,252,251.169505,0.830495071
78.61756,256,250.943227,5.0567734
78.62786,240,250.727319,-10.7273187
78.63817,231,250.521971,-19.521971
78.64848,271,250.328042,20.6719579
78.65879,250,250.146222,-0.146222039
78.6691,254,249.977263,4.0227371
78.6794,249,249.822143,-0.82214304
78.68971,246,249.681503,-3.68150333
78.70002,247,249.556585,-2.55658537
78.71033,224,249.448656,-25.4486555
78.72064,247,249.359213,-2.35921273
78.73094,249,249.290106,-0.290105662
78.74125,237,249.243355,-12.2433546
78.75156,249,249.221638,-0.221638119
78.76187,237,249.228092,-12.2280922
78.77217,247,249.266427,-2.26642731
78.78248,257,249.341203,7.6587971
78.79279,253,249.457695,3.54230534
78.8031,242,249.622079,-7.62207937
78.81341,238,249.841456,-11.8414556
78.82371,264,250.123538,13.8764618
78.83402,258,250.477768,7.52223199
78.84433,284,250.913562,33.0864376
78.85464,276,251.441158,24.5588418
78.86495,249,252.071102,-3.07110226
78.87525,235,252.813118,-17.8131177
78.88556,261,253.678661,7.32133911
78.89587,284,254.676054,29.3239464
78.90618,239,255.812591,-16.8125909
78.91649,259,257.093053,1.90694666
78.92679,247,258.517206,-11.5172065
78.9371,254,260.084124,-6.0841238
78.94741,274,261.782053,12.2179474
78.95772,268,263.591456,4.40854366
78.96802,278,265.47894,12.5210595
78.97833,290,267.401551,22.598449
78.98864,245,269.304232,-24.304232
78.99895,276,271.082472,4.91752812
79.00926,299,272.650614,26.3493862
79.01956,246,273.906368,-27.9063685
79.02987,307,274.761908,32.2380922
79.04018,252,275.155502,-23.1555016
79.05049,273,275.069801,-2.06980092
79.0608,279,274.536405,4.46359516
79.0711,251,273.629302,-22.6293017
79.08141,271,272.444901,-1.44490086
79.09172,283,271.089318,11.910682
79.10203,285,269.660411,15.3395891
79.11234,256,268.239983,-12.2399835
79.12264,283,266.892192,16.1078079
79.13295,269,265.659271,3.34072878
79.14326,259,264.57202,-5.57201996
79.15357,264,263.647358,0.352642321
79.16387,286,262.89284,23.1071603
79.17418,253,262.30582,-9.30582025
79.18449,254,261.879119,-7.87911933
79.1948,256,261.598804,-5.59880438
79.20511,248,261.445592,-13.4455923
79.21541,273,261.395392,11.6046084
79.22572,248,261.419936,-13.4199362
79.23603,295,261.488134,33.5118657
79.24634,264,261.567522,2.43247778
79.25665,271,261.626692,9.37330822
79.26695,240,261.638087,-21.6380873
79.27726,263,261.580749,1.41925074
79.28757,272,261.442343,10.5576574
79.29788,280,261.220174,18.7798256
79.30819,263,260.920606,2.07939352
79.31849,282,260.557604,21.4423962
79.3288,228,260.148683,-32.1486834
79.33911,258,259.714414,-1.71441401
79.34942,254,259.274825,-5.27482484
79.35973,268,258.848219,9.15178141
79.37003,232,258.450741,-26.4507406
79.38034,268,258.094651,9.90534888
79.39065,239,257.790808,-18.7908082
79.40096,270,257.547447,12.4525534
79.41126,239,257.365463,-18.3654626
79.42157,254,257.260978,-3.26097771
79.43188,272,257.232612,14.7673881
79.44219,291,257.283855,33.7161449
79.4525,263,257.417883,5.58211709
79.4628,224,257.637583,-33.6375834
79.47311,252,257.946797,-5.94679696
79.48342,277,258.349308,18.6506917
79.49373,264,258.849956,5.15004432
79.50404,256,259.454821,-3.45482059
79.51434,265,260.170884,4.82911558
79.52465,260,261.009423,-1.00942331
79.53496,290,261.982348,28.0176518
79.54527,263,263.105501,-0.105501201
79.55558,240,264.398667,-24.3986667
79.56588,243,265.8847,-22.8847
79.57619,247,267.596232,-20.5962325
79.5865,269,269.567617,-0.567617098
79.59681,252,271.841083,-19.8410833
79.60711,276,274.462986,1.53701447
79.61742,257,277.494544,-20.4945444
79.62773,266,280.996262,-14.9962617
79.63804,280,285.037165,-5.0371646
79.64835,275,289.691271,-14.6912708
79.65865,261,295.030294,-34.0302938
79.66896,268,301.142977,-33.142977
79.67927,281,308.10051,-27.1005099
79.68958,286,315.968101,-29.968101
79.69989,292,324.819516,-32.8195163
79.71019,340,334.684204,5.31579583
79.7205,324,345.605973,-21.6059725
79.73081,315,357.570226,-42.5702259
79.74112,349,370.530597,-21.5305972
79.75143,356,384.385393,-28.3853931
79.76173,383,398.944537,-15.9445374
79.77204,410,413.904919,-3.90491904
79.78235,455,428.988103,26.0118973
79.79266,445,443.623306,1.37669369
79.80296,495,457.131535,37.8684655
79.81327,534,468.81472,65.1852799
79.82358,548,477.917524,70.0824761
79.83389,590,483.811175,106.188825
79.8442,611,486.10837,124.89163
79.8545,554,484.758624,69.2413762
79.86481,534,480.054769,53.9452314
79.87512,449,472.576697,-23.5766966
79.88543,466,463.067781,2.93221863
79.89574,444,452.306072,-8.30607237
79.90604,395,441.015783,-46.015783
79.91635,382,429.767085,-47.7670848
79.92666,404,419.025658,-15.0256575
79.93697,332,409.116083,-77.1160829
79.94728,340,400.251435,-60.2514352
79.95758,305,392.560682,-87.5606817
79.96789,322,386.078179,-64.0781787
79.9782,369,380.801383,-11.8013833
79.98851,317,376.669476,-59.6694761
79.99881,355,373.579967,-18.5799674
80.00912,345,371.382417,-26.3824167
80.01943,364,369.899698,-5.89969759
80.02974,429,368.920649,60.0793513
80.04005,407,368.211474,38.7885263
80.05035,457,367.528592,89.471408
80.06066,462,366.632508,95.3674923
80.07097,432,365.311223,66.6887772
80.08128,409,363.397729,45.6022707
80.09159,396,360.786459,35.2135411
80.10189,407,357.444646,49.5553541
80.1122,369,353.395831,15.6041694
80.12251,369,348.727903,20.2720975
80.13282,345,343.562781,1.43721939
80.14313,329,338.040128,-9.04012765
80.15343,336,332.306193,3.69380712
80.16374,334,326.47917,7.52082952
80.17405,273,320.675864,-47.6758644
80.18436,308,314.986749,-6.98674937
80.19467,293,309.481821,-16.4818208
80.20497,305,304.217611,0.782388776
80.21528,267,299.219832,-32.2198323
80.22559,321,294.51678,26.4832195
80.2359,288,290.121251,-2.12125105
80.2462,237,286.041684,-49.0416837
80.25651,256,282.26849,-26.2684899
80.26682,254,278.799059,-24.7990587
80.27713,292,275.622857,16.3771426
80.28744,275,272.726453,2.27354726
80.29774,285,270.096699,14.9033006
80.30805,254,267.711545,-13.7115454
80.31836,251,265.555763,-14.5557634
80.32867,265,263.611089,1.38891052
80.33898,259,261.859302,-2.85930182
80.34928,264,260.285972,3.71402761
80.35959,268,258.867035,9.13296536
80.3699,260,257.589814,2.41018599
80.38021,266,256.43916,9.56084035
80.39052,229,255.401102,-26.4011022
80.40082,257,254.463767,2.53623271
80.41113,254,253.613878,0.386121601
80.42144,239,252.842101,-13.8421009
80.43175,231,252.139456,-21.1394559
80.44205,260,251.498541,8.50145895
80.45236,245,250.911154,-5.91115395
80.46267,278,250.371919,27.6280813
80.47298,255,249.875645,5.1243553
80.48329,245,249.417877,-4.41787682
80.49359,236,248.995197,-12.9951973
80.5039,264,248.603546,15.3964536
80.51421,236,248.240587,-12.2405875
80.52452,248,247.903983,0.0960173538
80.53483,237,247.59176,-10.5917603
80.54513,255,247.302538,7.69746224
80.55544,232,247.03439,-15.0343902
80.56575,245,246.786495,-1.78649464
80.57606,235,246.557975,-11.5579747
80.58637,229,246.348178,-17.348178
80.59667,236,246.156847,-10.1568469
80.60698,225,245.983399,-20.9833991
80.61729,248,246.018289,1.98171096
80.6276,234,245.881827,-11.8818266
80.6379,239,245.764112,-6.76411198
80.64821,251,245.665852,5.33414768
80.65852,258,245.588183,12.4118167
80.66883,248,245.532386,2.46761414
80.67914,249,245.500004,3.49999621
80.68944,249,245.492822,3.5071784
80.69975,234,245.512836,-11.5128361
80.71006,242,245.562252,-3.56225174
80.72037,223,245.64337,-22.6433701
80.73068,222,245.75853,-23.7585299
80.74098,249,245.909844,3.09015587
80.75129,258,246.099709,11.9002906
80.7616,211,246.329782,-35.3297819
80.77191,247,246.601362,0.398637833
80.78222,235,246.915056,-11.9150562
80.79252,260,247.270145,12.7298546
80.80283,274,247.665665,26.3343351
80.81314,239,248.09788,-9.09787967
80.82345,228,248.561063,-20.5610626
80.83375,268,249.046031,18.9539695
80.84406,266,249.541401,16.4585992
80.85437,238,250.030305,-12.0303054
80.86468,239,250.492399,-11.4923992
80.87499,229,250.904526,-21.9045258
80.88529,255,251.242863,3.75713678
80.8956,259,251.487777,7.51222262
80.90591,247,251.625839,-4.62583878
80.91622,282,251.654355,30.3456447
80.92653,264,251.582005,12.4179952
80.93683,273,251.427479,21.5725211
